Actual_Energy,Predicted_Energy,Confidence,CBIS_Decision,CBIS_Energy_J
3859.2,3853.322,0.9985,SCALE_DOWN,3000.0
10185.9,10191.075,0.9995,STAY_ACTIVE,10191.0751953125
3841.8,3842.81,0.9997,SCALE_DOWN,3000.0
4443.6,4429.9946,0.9969,SCALE_DOWN,3000.0
4514.7,4517.5635,0.9994,SCALE_DOWN,3000.0
3576.6000000000004,3572.1523,0.9988,SCALE_DOWN,3000.0
3794.4,3793.5867,0.9998,SCALE_DOWN,3000.0
4075.5,4075.0767,0.9999,SCALE_DOWN,3000.0
3975.3,3968.8364,0.9984,SCALE_DOWN,3000.0
17892.3,17738.893,0.9914,STAY_ACTIVE,17738.892578125
3544.5,3537.2002,0.9979,SCALE_DOWN,3000.0
4846.800000000001,4845.11,0.9997,SCALE_DOWN,3000.0
5374.2,5424.165,0.9907,STAY_ACTIVE,5424.1650390625
4343.099999999999,4332.175,0.9975,SCALE_DOWN,3000.0
5334.6,5352.7256,0.9966,STAY_ACTIVE,5352.7255859375
12006.300000000005,11977.167,0.9976,STAY_ACTIVE,11977.1669921875
9566.1,9593.045,0.9972,STAY_ACTIVE,9593.044921875
8751.0,8734.585,0.9981,STAY_ACTIVE,8734.5849609375
3746.7,3743.5317,0.9992,SCALE_DOWN,3000.0
12334.8,12259.122,0.9939,STAY_ACTIVE,12259.1220703125
7862.699999999999,7850.928,0.9985,STAY_ACTIVE,7850.92822265625
9662.1,9660.052,0.9998,STAY_ACTIVE,9660.0517578125
18749.1,18623.418,0.9933,STAY_ACTIVE,18623.41796875
5351.700000000001,5362.912,0.9979,STAY_ACTIVE,5362.912109375
3681.0,3691.958,0.997,SCALE_DOWN,3000.0
15763.8,15865.847,0.9935,STAY_ACTIVE,15865.8466796875
3347.7000000000003,3348.8884,0.9996,SCALE_DOWN,3000.0
4159.5,4162.4263,0.9993,SCALE_DOWN,3000.0
3332.1000000000004,3326.3416,0.9983,SCALE_DOWN,3000.0
3810.0,3810.8657,0.9998,SCALE_DOWN,3000.0
8511.0,8515.41,0.9995,STAY_ACTIVE,8515.41015625
5796.3,5775.9844,0.9965,STAY_ACTIVE,5775.984375
6073.8,6086.72,0.9979,STAY_ACTIVE,6086.72021484375
4441.8,4441.9287,1.0,SCALE_DOWN,3000.0
9233.1,9235.822,0.9997,STAY_ACTIVE,9235.822265625
21000.0,20990.318,0.9995,STAY_ACTIVE,20990.318359375
9714.0,9692.776,0.9978,STAY_ACTIVE,9692.7763671875
19531.2,19465.346,0.9966,STAY_ACTIVE,19465.345703125
4418.4,4419.5405,0.9997,SCALE_DOWN,3000.0
20160.3,20197.01,0.9982,STAY_ACTIVE,20197.009765625
10893.0,10897.608,0.9996,STAY_ACTIVE,10897.6083984375
3968.099999999999,3963.6213,0.9989,SCALE_DOWN,3000.0
4292.1,4294.2104,0.9995,SCALE_DOWN,3000.0
5586.6,5592.118,0.999,STAY_ACTIVE,5592.1181640625
4036.2,4045.5928,0.9977,SCALE_DOWN,3000.0
5983.199999999999,6017.6973,0.9942,STAY_ACTIVE,6017.697265625
9324.3,9356.284,0.9966,STAY_ACTIVE,9356.2841796875
4273.8,4269.553,0.999,SCALE_DOWN,3000.0
3639.0,3636.3188,0.9993,SCALE_DOWN,3000.0
5965.5,5948.3794,0.9971,STAY_ACTIVE,5948.37939453125
7107.9,7072.7944,0.9951,STAY_ACTIVE,7072.79443359375
9805.8,9802.402,0.9997,STAY_ACTIVE,9802.40234375
7556.700000000001,7537.369,0.9974,STAY_ACTIVE,7537.369140625
3324.0,3326.2947,0.9993,SCALE_DOWN,3000.0
4884.6,4895.188,0.9978,SCALE_DOWN,3000.0
4812.9,4809.5273,0.9993,SCALE_DOWN,3000.0
10065.9,10040.772,0.9975,STAY_ACTIVE,10040.7724609375
4512.0,4515.081,0.9993,SCALE_DOWN,3000.0
19940.7,20127.432,0.9906,STAY_ACTIVE,20127.431640625
3362.7,3366.9736,0.9987,SCALE_DOWN,3000.0
10029.0,10066.434,0.9963,STAY_ACTIVE,10066.43359375
4764.9,4765.3696,0.9999,SCALE_DOWN,3000.0
21000.0,21003.316,0.9998,STAY_ACTIVE,21003.31640625
4531.200000000001,4525.027,0.9986,SCALE_DOWN,3000.0
6784.500000000001,6798.3213,0.998,STAY_ACTIVE,6798.3212890625
5937.6,5944.25,0.9989,STAY_ACTIVE,5944.25
3324.9,3330.6492,0.9983,SCALE_DOWN,3000.0
10207.2,10246.196,0.9962,STAY_ACTIVE,10246.1962890625
3727.8,3722.5327,0.9986,SCALE_DOWN,3000.0
10587.9,10618.057,0.9972,STAY_ACTIVE,10618.056640625
4680.0,4689.537,0.998,SCALE_DOWN,3000.0
7825.799999999999,7798.3345,0.9965,STAY_ACTIVE,7798.33447265625
7050.000000000001,7038.92,0.9984,STAY_ACTIVE,7038.919921875
4927.200000000001,4919.0796,0.9984,SCALE_DOWN,3000.0
3694.2,3695.0916,0.9998,SCALE_DOWN,3000.0
9550.8,9549.476,0.9999,STAY_ACTIVE,9549.4755859375
4816.2,4817.4653,0.9997,SCALE_DOWN,3000.0
11134.2,11152.563,0.9984,STAY_ACTIVE,11152.5634765625
7250.700000000001,7254.1343,0.9995,STAY_ACTIVE,7254.13427734375
3614.1,3608.0327,0.9983,SCALE_DOWN,3000.0
4558.8,4570.017,0.9975,SCALE_DOWN,3000.0
8607.600000000002,8648.129,0.9953,STAY_ACTIVE,8648.12890625
6477.900000000001,6494.3525,0.9975,STAY_ACTIVE,6494.3525390625
6598.2,6598.69,0.9999,STAY_ACTIVE,6598.68994140625
4538.1,4536.074,0.9996,SCALE_DOWN,3000.0
3833.4,3835.1648,0.9995,SCALE_DOWN,3000.0
19384.5,19230.662,0.9921,STAY_ACTIVE,19230.662109375
4626.3,4633.482,0.9984,SCALE_DOWN,3000.0
3355.2000000000003,3356.8,0.9995,SCALE_DOWN,3000.0
4107.0,4101.1753,0.9986,SCALE_DOWN,3000.0
3591.0,3598.103,0.998,SCALE_DOWN,3000.0
11841.6,11812.925,0.9976,STAY_ACTIVE,11812.9248046875
6040.200000000001,6066.579,0.9956,STAY_ACTIVE,6066.5791015625
3843.6,3844.742,0.9997,SCALE_DOWN,3000.0
7844.700000000001,7855.5728,0.9986,STAY_ACTIVE,7855.57275390625
4158.6,4155.5225,0.9993,SCALE_DOWN,3000.0
17274.899999999998,17316.21,0.9976,STAY_ACTIVE,17316.2109375
4128.0,4132.827,0.9988,SCALE_DOWN,3000.0
4417.5,4419.2637,0.9996,SCALE_DOWN,3000.0
12246.6,12144.1875,0.9916,STAY_ACTIVE,12144.1875
3867.3,3864.4626,0.9993,SCALE_DOWN,3000.0
4200.9,4209.7476,0.9979,SCALE_DOWN,3000.0
5470.5,5467.648,0.9995,STAY_ACTIVE,5467.64794921875
17019.300000000003,16974.135,0.9973,STAY_ACTIVE,16974.134765625
10119.000000000002,10077.4795,0.9959,STAY_ACTIVE,10077.4794921875
9345.0,9301.708,0.9954,STAY_ACTIVE,9301.7080078125
8167.799999999999,8125.585,0.9948,STAY_ACTIVE,8125.5849609375
7651.8,7668.6104,0.9978,STAY_ACTIVE,7668.6103515625
6998.700000000001,7014.3706,0.9978,STAY_ACTIVE,7014.37060546875
3433.2,3437.6047,0.9987,SCALE_DOWN,3000.0
5589.0,5592.3945,0.9994,STAY_ACTIVE,5592.39453125
10762.5,10697.949,0.994,STAY_ACTIVE,10697.94921875
3477.9,3481.5503,0.999,SCALE_DOWN,3000.0
4417.5,4419.2983,0.9996,SCALE_DOWN,3000.0
3811.2,3810.8657,0.9999,SCALE_DOWN,3000.0
9169.5,9230.894,0.9933,STAY_ACTIVE,9230.8935546875
4184.4,4175.3506,0.9978,SCALE_DOWN,3000.0
3835.2,3835.3284,1.0,SCALE_DOWN,3000.0
3324.0,3326.2227,0.9993,SCALE_DOWN,3000.0
5930.1,5963.459,0.9944,STAY_ACTIVE,5963.458984375
3771.599999999999,3766.9878,0.9988,SCALE_DOWN,3000.0
3970.5,3966.6663,0.999,SCALE_DOWN,3000.0
5119.5,5105.4175,0.9972,STAY_ACTIVE,5105.41748046875
8088.599999999999,8088.8457,1.0,STAY_ACTIVE,8088.845703125
6972.9,7026.883,0.9923,STAY_ACTIVE,7026.8828125
3564.2999999999997,3573.4756,0.9974,SCALE_DOWN,3000.0
8124.6,8143.288,0.9977,STAY_ACTIVE,8143.2880859375
3414.9,3417.4849,0.9992,SCALE_DOWN,3000.0
7204.8,7185.123,0.9973,STAY_ACTIVE,7185.123046875
10442.1,10416.94,0.9976,STAY_ACTIVE,10416.9404296875
10079.4,10102.158,0.9977,STAY_ACTIVE,10102.158203125
15752.100000000002,15711.072,0.9974,STAY_ACTIVE,15711.072265625
5293.8,5302.27,0.9984,STAY_ACTIVE,5302.27001953125
10993.2,11017.6875,0.9978,STAY_ACTIVE,11017.6875
3810.0,3810.901,0.9998,SCALE_DOWN,3000.0
15058.2,15092.754,0.9977,STAY_ACTIVE,15092.75390625
6253.5,6239.7983,0.9978,STAY_ACTIVE,6239.79833984375
3763.5,3763.3975,1.0,SCALE_DOWN,3000.0
8054.4000000000015,8081.2217,0.9967,STAY_ACTIVE,8081.2216796875
5977.799999999999,6023.056,0.9924,STAY_ACTIVE,6023.05615234375
3928.2,3930.7502,0.9994,SCALE_DOWN,3000.0
11823.0,11871.238,0.9959,STAY_ACTIVE,11871.23828125
10293.9,10246.507,0.9954,STAY_ACTIVE,10246.5068359375
3451.5,3455.5813,0.9988,SCALE_DOWN,3000.0
4586.7,4590.873,0.9991,SCALE_DOWN,3000.0
8235.900000000001,8204.134,0.9961,STAY_ACTIVE,8204.1337890625
4320.6,4321.423,0.9998,SCALE_DOWN,3000.0
4018.8,4024.343,0.9986,SCALE_DOWN,3000.0
14860.2,14810.453,0.9967,STAY_ACTIVE,14810.453125
4417.5,4419.247,0.9996,SCALE_DOWN,3000.0
4166.4,4157.9976,0.998,SCALE_DOWN,3000.0
4994.4,4989.6177,0.999,SCALE_DOWN,3000.0
7256.700000000001,7247.641,0.9988,STAY_ACTIVE,7247.64111328125
11063.4,11130.084,0.994,STAY_ACTIVE,11130.083984375
4379.7,4380.1416,0.9999,SCALE_DOWN,3000.0
14285.1,14376.391,0.9936,STAY_ACTIVE,14376.390625
4719.0,4727.539,0.9982,SCALE_DOWN,3000.0
7731.3,7757.594,0.9966,STAY_ACTIVE,7757.59423828125
12067.5,12066.308,0.9999,STAY_ACTIVE,12066.3076171875
11287.2,11271.444,0.9986,STAY_ACTIVE,11271.4443359375
4596.3,4595.554,0.9998,SCALE_DOWN,3000.0
3889.2,3876.0752,0.9966,SCALE_DOWN,3000.0
10886.7,10854.088,0.997,STAY_ACTIVE,10854.087890625
6926.700000000001,6946.2207,0.9972,STAY_ACTIVE,6946.220703125
12172.2,12170.608,0.9999,STAY_ACTIVE,12170.6083984375
7697.1,7710.0225,0.9983,STAY_ACTIVE,7710.0224609375
7584.6,7610.7036,0.9966,STAY_ACTIVE,7610.70361328125
8877.6,8878.672,0.9999,STAY_ACTIVE,8878.671875
3999.6,4006.5806,0.9983,SCALE_DOWN,3000.0
4565.7,4549.9233,0.9965,SCALE_DOWN,3000.0
7925.700000000001,7960.7144,0.9956,STAY_ACTIVE,7960.71435546875
4357.8,4348.6733,0.9979,SCALE_DOWN,3000.0
4268.4,4256.0713,0.9971,SCALE_DOWN,3000.0
20730.0,20448.857,0.9864,STAY_ACTIVE,20448.857421875
3857.400000000001,3851.9448,0.9986,SCALE_DOWN,3000.0
3411.6000000000004,3410.3757,0.9996,SCALE_DOWN,3000.0
4466.1,4470.0576,0.9991,SCALE_DOWN,3000.0
11206.2,11216.272,0.9991,STAY_ACTIVE,11216.2724609375
3724.5,3719.2083,0.9986,SCALE_DOWN,3000.0
8030.4,8004.3823,0.9968,STAY_ACTIVE,8004.38232421875
14389.499999999998,14258.665,0.9909,STAY_ACTIVE,14258.6650390625
4438.200000000001,4440.971,0.9994,SCALE_DOWN,3000.0
7805.1,7789.374,0.998,STAY_ACTIVE,7789.3740234375
10647.0,10644.893,0.9998,STAY_ACTIVE,10644.892578125
3381.0,3377.8137,0.9991,SCALE_DOWN,3000.0
12648.9,12693.198,0.9965,STAY_ACTIVE,12693.1982421875
4609.2,4606.0312,0.9993,SCALE_DOWN,3000.0
6945.6,6947.0244,0.9998,STAY_ACTIVE,6947.0244140625
3411.0,3412.1418,0.9997,SCALE_DOWN,3000.0
5099.7,5108.2803,0.9983,STAY_ACTIVE,5108.2802734375
9711.9,9736.424,0.9975,STAY_ACTIVE,9736.423828125
16653.9,16655.688,0.9999,STAY_ACTIVE,16655.6875
3736.8,3741.5728,0.9987,SCALE_DOWN,3000.0
3735.3,3735.2888,1.0,SCALE_DOWN,3000.0
10689.0,10700.584,0.9989,STAY_ACTIVE,10700.583984375
11017.5,10993.839,0.9979,STAY_ACTIVE,10993.8388671875
7159.8,7172.5347,0.9982,STAY_ACTIVE,7172.53466796875
3564.6000000000004,3568.411,0.9989,SCALE_DOWN,3000.0
10718.4,10712.294,0.9994,STAY_ACTIVE,10712.2939453125
5001.0,5002.703,0.9997,STAY_ACTIVE,5002.703125
21000.0,21013.367,0.9994,STAY_ACTIVE,21013.3671875
5553.6,5554.5747,0.9998,STAY_ACTIVE,5554.57470703125
4802.700000000001,4808.219,0.9989,SCALE_DOWN,3000.0
3324.0,3326.2595,0.9993,SCALE_DOWN,3000.0
7851.299999999999,7881.5776,0.9961,STAY_ACTIVE,7881.57763671875
4442.700000000001,4442.2236,0.9999,SCALE_DOWN,3000.0
8547.6,8503.218,0.9948,STAY_ACTIVE,8503.2177734375
5822.7,5818.798,0.9993,STAY_ACTIVE,5818.7978515625
4174.2,4181.1074,0.9983,SCALE_DOWN,3000.0
10479.6,10431.167,0.9954,STAY_ACTIVE,10431.1669921875
5963.4,5955.685,0.9987,STAY_ACTIVE,5955.68505859375
13147.8,13164.9375,0.9987,STAY_ACTIVE,13164.9375
3641.7,3644.6965,0.9992,SCALE_DOWN,3000.0
3603.9,3610.8154,0.9981,SCALE_DOWN,3000.0
4453.5,4454.5444,0.9998,SCALE_DOWN,3000.0
6279.900000000001,6302.879,0.9963,STAY_ACTIVE,6302.87890625
3333.0,3330.614,0.9993,SCALE_DOWN,3000.0
4777.8,4789.8447,0.9975,SCALE_DOWN,3000.0
3917.4,3914.6785,0.9993,SCALE_DOWN,3000.0
5597.4,5597.599,1.0,STAY_ACTIVE,5597.59912109375
7255.5,7214.927,0.9944,STAY_ACTIVE,7214.9267578125
10493.7,10456.642,0.9965,STAY_ACTIVE,10456.6416015625
14119.500000000002,14147.765,0.998,STAY_ACTIVE,14147.7646484375
3526.7999999999997,3532.5298,0.9984,SCALE_DOWN,3000.0
6672.9,6643.1655,0.9955,STAY_ACTIVE,6643.16552734375
8929.2,8971.064,0.9953,STAY_ACTIVE,8971.064453125
19006.5,18919.525,0.9954,STAY_ACTIVE,18919.525390625
19330.5,19449.332,0.9939,STAY_ACTIVE,19449.33203125
3867.0,3869.5618,0.9993,SCALE_DOWN,3000.0
3677.7,3682.5007,0.9987,SCALE_DOWN,3000.0
3813.0,3811.0645,0.9995,SCALE_DOWN,3000.0
4732.5,4731.78,0.9998,SCALE_DOWN,3000.0
16543.2,16465.58,0.9953,STAY_ACTIVE,16465.580078125
5522.700000000001,5496.431,0.9952,STAY_ACTIVE,5496.43115234375
3561.9,3552.785,0.9974,SCALE_DOWN,3000.0
7765.5,7787.1655,0.9972,STAY_ACTIVE,7787.16552734375
8012.1,7958.317,0.9933,STAY_ACTIVE,7958.31689453125
17592.600000000002,17659.162,0.9962,STAY_ACTIVE,17659.162109375
14380.5,14321.524,0.9959,STAY_ACTIVE,14321.5244140625
21000.0,21002.445,0.9999,STAY_ACTIVE,21002.4453125
3392.7000000000003,3396.3562,0.9989,SCALE_DOWN,3000.0
10928.1,10911.713,0.9985,STAY_ACTIVE,10911.712890625
4440.900000000001,4441.9287,0.9998,SCALE_DOWN,3000.0
9719.4,9695.468,0.9975,STAY_ACTIVE,9695.4677734375
5445.9,5463.884,0.9967,STAY_ACTIVE,5463.8837890625
3472.7999999999997,3468.3127,0.9987,SCALE_DOWN,3000.0
11310.000000000002,11291.35,0.9984,STAY_ACTIVE,11291.349609375
3496.2,3492.2302,0.9989,SCALE_DOWN,3000.0
9451.5,9507.227,0.9941,STAY_ACTIVE,9507.2265625
16562.100000000002,16590.672,0.9983,STAY_ACTIVE,16590.671875
21000.0,20998.51,0.9999,STAY_ACTIVE,20998.509765625
8209.800000000001,8207.509,0.9997,STAY_ACTIVE,8207.5087890625
3835.2,3835.3796,1.0,SCALE_DOWN,3000.0
3858.9,3860.5864,0.9996,SCALE_DOWN,3000.0
9559.2,9543.403,0.9983,STAY_ACTIVE,9543.4033203125
8805.300000000001,8792.827,0.9986,STAY_ACTIVE,8792.8271484375
7607.1,7598.7617,0.9989,STAY_ACTIVE,7598.76171875
13486.8,13519.149,0.9976,STAY_ACTIVE,13519.1494140625
4314.9,4316.5786,0.9996,SCALE_DOWN,3000.0
16207.500000000002,16122.4,0.9947,STAY_ACTIVE,16122.400390625
7122.299999999999,7110.7974,0.9984,STAY_ACTIVE,7110.79736328125
4825.8,4820.479,0.9989,SCALE_DOWN,3000.0
12533.7,12474.484,0.9953,STAY_ACTIVE,12474.484375
10074.9,10051.55,0.9977,STAY_ACTIVE,10051.5498046875
16739.4,16903.64,0.9902,STAY_ACTIVE,16903.640625
6414.6,6416.0034,0.9998,STAY_ACTIVE,6416.00341796875
11007.3,11047.261,0.9964,STAY_ACTIVE,11047.2607421875
3814.8,3820.0244,0.9986,SCALE_DOWN,3000.0
5229.6,5249.426,0.9962,STAY_ACTIVE,5249.42578125
18518.7,18451.059,0.9963,STAY_ACTIVE,18451.05859375
8814.0,8840.526,0.997,STAY_ACTIVE,8840.5263671875
14907.9,14817.239,0.9939,STAY_ACTIVE,14817.2392578125
4068.0,4062.4229,0.9986,SCALE_DOWN,3000.0
3987.9,3978.4888,0.9976,SCALE_DOWN,3000.0
10601.4,10618.559,0.9984,STAY_ACTIVE,10618.55859375
8916.0,8909.732,0.9993,STAY_ACTIVE,8909.732421875
18389.1,18289.709,0.9946,STAY_ACTIVE,18289.708984375
5813.4,5767.017,0.992,STAY_ACTIVE,5767.01708984375
4637.1,4634.2354,0.9994,SCALE_DOWN,3000.0
9075.0,9020.881,0.994,STAY_ACTIVE,9020.880859375
8821.2,8861.612,0.9954,STAY_ACTIVE,8861.6123046875
4310.700000000001,4318.114,0.9983,SCALE_DOWN,3000.0
6299.7,6290.988,0.9986,STAY_ACTIVE,6290.98779296875
5913.3,5941.004,0.9953,STAY_ACTIVE,5941.00390625
7749.6,7755.5825,0.9992,STAY_ACTIVE,7755.58251953125
3809.7,3811.4043,0.9996,SCALE_DOWN,3000.0
8536.8,8482.528,0.9936,STAY_ACTIVE,8482.5283203125
3768.3,3763.2637,0.9987,SCALE_DOWN,3000.0
14950.199999999995,14924.374,0.9983,STAY_ACTIVE,14924.3740234375
7444.200000000001,7438.972,0.9993,STAY_ACTIVE,7438.97216796875
7880.700000000001,7822.675,0.9926,STAY_ACTIVE,7822.6748046875
7981.5,7957.2124,0.997,STAY_ACTIVE,7957.21240234375
9594.0,9602.428,0.9991,STAY_ACTIVE,9602.427734375
3909.9,3903.6445,0.9984,SCALE_DOWN,3000.0
21000.0,21019.79,0.9991,STAY_ACTIVE,21019.7890625
3853.5,3855.5393,0.9995,SCALE_DOWN,3000.0
8964.300000000001,8956.462,0.9991,STAY_ACTIVE,8956.4619140625
4440.0,4441.6353,0.9996,SCALE_DOWN,3000.0
4794.6,4792.987,0.9997,SCALE_DOWN,3000.0
12852.3,12819.217,0.9974,STAY_ACTIVE,12819.216796875
14163.6,14119.346,0.9969,STAY_ACTIVE,14119.345703125
11272.500000000002,11251.81,0.9982,STAY_ACTIVE,11251.8095703125
8511.6,8523.946,0.9985,STAY_ACTIVE,8523.9462890625
9922.2,9926.613,0.9996,STAY_ACTIVE,9926.61328125
3966.6,3968.7156,0.9995,SCALE_DOWN,3000.0
4229.4,4224.1763,0.9988,SCALE_DOWN,3000.0
5925.0,5940.2593,0.9974,STAY_ACTIVE,5940.25927734375
3378.9,3381.0747,0.9994,SCALE_DOWN,3000.0
6547.8,6577.5093,0.9955,STAY_ACTIVE,6577.50927734375
4729.8,4710.5967,0.9959,SCALE_DOWN,3000.0
4164.0,4157.979,0.9986,SCALE_DOWN,3000.0
3794.1,3803.7388,0.9975,SCALE_DOWN,3000.0
4499.4,4499.6904,0.9999,SCALE_DOWN,3000.0
3713.4,3723.004,0.9974,SCALE_DOWN,3000.0
6980.700000000001,6978.7974,0.9997,STAY_ACTIVE,6978.79736328125
6596.1,6611.8823,0.9976,STAY_ACTIVE,6611.88232421875
3887.4,3892.008,0.9988,SCALE_DOWN,3000.0
4291.2,4286.936,0.999,SCALE_DOWN,3000.0
10434.9,10449.351,0.9986,STAY_ACTIVE,10449.3505859375
17888.7,17795.926,0.9948,STAY_ACTIVE,17795.92578125
3422.7000000000003,3421.1296,0.9995,SCALE_DOWN,3000.0
4152.3,4155.148,0.9993,SCALE_DOWN,3000.0
9855.9,9931.53,0.9923,STAY_ACTIVE,9931.5302734375
6090.6,6057.7144,0.9946,STAY_ACTIVE,6057.71435546875
5420.7,5421.445,0.9999,STAY_ACTIVE,5421.44482421875
3442.7999999999997,3444.7039,0.9994,SCALE_DOWN,3000.0
7302.299999999999,7300.3086,0.9997,STAY_ACTIVE,7300.30859375
4990.8,5002.8853,0.9976,STAY_ACTIVE,5002.88525390625
8244.3,8248.575,0.9995,STAY_ACTIVE,8248.5751953125
9111.0,9109.096,0.9998,STAY_ACTIVE,9109.095703125
4468.8,4472.44,0.9992,SCALE_DOWN,3000.0
3914.7,3918.8076,0.999,SCALE_DOWN,3000.0
8784.300000000001,8807.302,0.9974,STAY_ACTIVE,8807.3017578125
4198.200000000001,4195.342,0.9993,SCALE_DOWN,3000.0
13713.6,13661.72,0.9962,STAY_ACTIVE,13661.7197265625
3331.7999999999997,3326.3416,0.9984,SCALE_DOWN,3000.0
13294.2,13303.019,0.9993,STAY_ACTIVE,13303.0185546875
3833.4,3835.1135,0.9996,SCALE_DOWN,3000.0
3324.0,3326.2388,0.9993,SCALE_DOWN,3000.0
5063.700000000001,5074.6875,0.9978,STAY_ACTIVE,5074.6875
4774.5,4767.935,0.9986,SCALE_DOWN,3000.0
7119.6,7123.014,0.9995,STAY_ACTIVE,7123.01416015625
4771.800000000001,4772.1494,0.9999,SCALE_DOWN,3000.0
8572.8,8570.564,0.9997,STAY_ACTIVE,8570.564453125
3418.5,3417.7812,0.9998,SCALE_DOWN,3000.0
3630.0,3640.342,0.9972,SCALE_DOWN,3000.0
10174.800000000005,10139.834,0.9966,STAY_ACTIVE,10139.833984375
5107.5,5112.013,0.9991,STAY_ACTIVE,5112.01318359375
3395.1000000000004,3398.7925,0.9989,SCALE_DOWN,3000.0
3858.9,3860.6216,0.9996,SCALE_DOWN,3000.0
7859.4,7903.764,0.9944,STAY_ACTIVE,7903.76416015625
6296.1,6320.9727,0.996,STAY_ACTIVE,6320.97265625
3414.9,3415.5254,0.9998,SCALE_DOWN,3000.0
6717.9,6726.173,0.9988,STAY_ACTIVE,6726.1728515625
10854.3,10870.45,0.9985,STAY_ACTIVE,10870.4501953125
3951.3,3952.351,0.9997,SCALE_DOWN,3000.0
11354.7,11431.128,0.9933,STAY_ACTIVE,11431.1279296875
4128.3,4133.788,0.9987,SCALE_DOWN,3000.0
3827.4,3827.052,0.9999,SCALE_DOWN,3000.0
8928.300000000001,8905.506,0.9974,STAY_ACTIVE,8905.505859375
5329.200000000001,5338.516,0.9983,STAY_ACTIVE,5338.51611328125
3835.2,3842.8828,0.998,SCALE_DOWN,3000.0
7263.300000000001,7284.4204,0.9971,STAY_ACTIVE,7284.42041015625
5917.8,5931.5444,0.9977,STAY_ACTIVE,5931.54443359375
10641.3,10620.779,0.9981,STAY_ACTIVE,10620.779296875
4391.1,4377.869,0.997,SCALE_DOWN,3000.0
10938.0,11017.934,0.9927,STAY_ACTIVE,11017.93359375
6081.900000000001,6101.2544,0.9968,STAY_ACTIVE,6101.25439453125
11130.6,11118.2705,0.9989,STAY_ACTIVE,11118.2705078125
7758.3,7777.267,0.9976,STAY_ACTIVE,7777.26708984375
4278.6,4277.3535,0.9997,SCALE_DOWN,3000.0
6852.9,6872.1206,0.9972,STAY_ACTIVE,6872.12060546875
3492.3,3487.8372,0.9987,SCALE_DOWN,3000.0
21000.0,20992.158,0.9996,STAY_ACTIVE,20992.158203125
6546.0,6544.647,0.9998,STAY_ACTIVE,6544.64697265625
8129.1,8147.6245,0.9977,STAY_ACTIVE,8147.62451171875
5461.5,5478.3364,0.9969,STAY_ACTIVE,5478.33642578125
20176.5,20252.174,0.9962,STAY_ACTIVE,20252.173828125
4518.299999999999,4520.886,0.9994,SCALE_DOWN,3000.0
7462.200000000001,7436.2056,0.9965,STAY_ACTIVE,7436.20556640625
7083.3,7003.393,0.9887,STAY_ACTIVE,7003.39306640625
5875.2,5902.317,0.9954,STAY_ACTIVE,5902.31689453125
6028.5,5993.0522,0.9941,STAY_ACTIVE,5993.05224609375
10981.2,10997.0625,0.9986,STAY_ACTIVE,10997.0625
3519.9000000000005,3517.2126,0.9992,SCALE_DOWN,3000.0
5991.299999999999,5964.234,0.9955,STAY_ACTIVE,5964.23388671875
7808.7,7827.8193,0.9976,STAY_ACTIVE,7827.8193359375
5140.5,5152.188,0.9977,STAY_ACTIVE,5152.18798828125
16632.3,16516.088,0.993,STAY_ACTIVE,16516.087890625
5365.200000000001,5360.632,0.9991,STAY_ACTIVE,5360.6318359375
5340.299999999999,5396.21,0.9895,STAY_ACTIVE,5396.2099609375
3423.0,3422.5935,0.9999,SCALE_DOWN,3000.0
6327.3,6294.2266,0.9948,STAY_ACTIVE,6294.2265625
13991.7,13916.507,0.9946,STAY_ACTIVE,13916.5068359375
3809.1,3806.752,0.9994,SCALE_DOWN,3000.0
8971.5,8960.862,0.9988,STAY_ACTIVE,8960.8623046875
9877.8,9932.029,0.9945,STAY_ACTIVE,9932.029296875
12824.4,12756.63,0.9947,STAY_ACTIVE,12756.6298828125
6258.9,6270.11,0.9982,STAY_ACTIVE,6270.10986328125
6358.199999999999,6409.551,0.9919,STAY_ACTIVE,6409.55078125
4382.7,4367.164,0.9965,SCALE_DOWN,3000.0
4184.099999999999,4186.211,0.9995,SCALE_DOWN,3000.0
4581.3,4579.64,0.9996,SCALE_DOWN,3000.0
4554.3,4553.4287,0.9998,SCALE_DOWN,3000.0
4490.400000000001,4488.665,0.9996,SCALE_DOWN,3000.0
7313.700000000001,7299.5195,0.9981,STAY_ACTIVE,7299.51953125
3793.2,3793.1682,1.0,SCALE_DOWN,3000.0
10275.6,10304.861,0.9972,STAY_ACTIVE,10304.861328125
4148.4,4149.808,0.9997,SCALE_DOWN,3000.0
11185.8,11213.794,0.9975,STAY_ACTIVE,11213.7939453125
4352.700000000001,4350.4673,0.9995,SCALE_DOWN,3000.0
4346.1,4346.695,0.9999,SCALE_DOWN,3000.0
7766.4,7723.6123,0.9945,STAY_ACTIVE,7723.6123046875
3425.4,3426.3486,0.9997,SCALE_DOWN,3000.0
3347.3999999999996,3348.8884,0.9996,SCALE_DOWN,3000.0
4443.6,4446.2197,0.9994,SCALE_DOWN,3000.0
3389.7000000000003,3391.25,0.9995,SCALE_DOWN,3000.0
15854.7,15851.1,0.9998,STAY_ACTIVE,15851.099609375
3345.9,3345.7124,0.9999,SCALE_DOWN,3000.0
12652.8,12701.885,0.9961,STAY_ACTIVE,12701.884765625
4069.5,4062.3877,0.9983,SCALE_DOWN,3000.0
